,content,date,text,Length,sid_sentiment,finbert_label
1729,"['amid', 'fever', 'caution']",20140912 1141320000,amid fever caution,3,0.0,0
1730,"['price', 'rang', 'said', 'conserv', 'baba']",20140912 1140010000,price rang said conserv baba,5,0.0,0
1731,"['break', 'news', 'said', 'plan', 'earli', 'cover', 'price']",20140912 1138200000,break news said plan earli cover price,7,0.0,0
1732,"['corpor', 'govern', 'potenti']",20140912 1138130000,corpor govern potenti,3,0.0,0
1733,"['break', 'said', 'plan', 'earli', 'cover']",20140912 1138050000,break said plan earli cover,5,0.0,0
1734,"['break', 'said', 'cover', 'price', 'said', 'plan', 'earli', 'china', 'tech']",20140912 1137010000,break said cover price said plan earli china tech,9,0.0,0
1735,"['close', 'earli', 'cover', 'via']",20140912 1136430000,close earli cover via,4,0.0,0
1736,"['close', 'earli', 'cover', 'via']",20140912 1136410000,close earli cover via,4,0.0,0
1737,"['null', 'null', 'null', 'null', 'null', 'null', 'analysi', 'amid', 'fever', 'caution', 'market']",20140912 1136080000,null null null null null null analysi amid fever caution market,11,0.0,0
1738,"['break', 'news', 'said', 'plan', 'earli', 'cover', 'price']",20140912 1135490000,break news said plan earli cover price,7,0.0,0
1739,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1135250000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1740,"['hypocrisi', 'econom']",20140912 1134530000,hypocrisi econom,2,0.0,0
1742,"['close', 'earli', 'cover', 'via']",20140912 1133240000,close earli cover via,4,0.0,0
1743,"['said', 'plan', 'earli', 'cover', 'price']",20140912 1132170000,said plan earli cover price,5,0.0,0
1744,"['break', 'news', 'said', 'plan', 'earli', 'cover', 'price']",20140912 1131350000,break news said plan earli cover price,7,0.0,0
1745,"['break', 'news', 'said', 'plan', 'earli', 'cover', 'price']",20140912 1130550000,break news said plan earli cover price,7,0.0,0
1746,"['said', 'plan', 'earli', 'cover']",20140912 1130190000,said plan earli cover,4,0.0,0
1747,"['break', 'news', 'said', 'plan', 'earli', 'cover', 'price']",20140912 1130100000,break news said plan earli cover price,7,0.0,0
1748,"['break', 'news', 'said', 'plan', 'earli', 'cover', 'price']",20140912 1130080000,break news said plan earli cover price,7,0.0,0
1749,"['break', 'news', 'said', 'plan', 'earli', 'cover', 'price']",20140912 1129370000,break news said plan earli cover price,7,0.0,0
1750,"['break', 'said', 'cover', 'price', 'said', 'plan', 'earli', 'cover']",20140912 1129170000,break said cover price said plan earli cover,8,0.0,0
1751,"['said', 'plan', 'earli', 'cover', 'price', 'stori', 'come']",20140912 1128090000,said plan earli cover price stori come,7,0.0,0
1752,"['baba', 'said', 'cover', 'price']",20140912 1127330000,baba said cover price,4,0.0,0
1753,"['said', 'plan', 'earli', 'cover', 'get', 'readi']",20140912 1127000000,said plan earli cover get readi,6,0.0,0
1754,"['said', 'plan', 'earli', 'cover']",20140912 1126500000,said plan earli cover,4,0.0,0
1755,"['break', 'said', 'plan', 'earli', 'cover', 'baba']",20140912 1126460000,break said plan earli cover baba,6,0.0,0
1756,"['break', 'said', 'plan', 'earli', 'cover']",20140912 1126420000,break said plan earli cover,5,0.0,0
1757,"['said', 'cover', 'price']",20140912 1126260000,said cover price,3,0.0,0
1758,"['said', 'plan', 'earli', 'cover']",20140912 1126210000,said plan earli cover,4,0.0,0
1759,"['said', 'plan', 'earli', 'cover']",20140912 1126150000,said plan earli cover,4,0.0,0
1760,"['hypocrisi', 'via']",20140912 1126020000,hypocrisi via,2,0.0,0
1761,"['amid', 'fever', 'caution', 'market']",20140912 1125460000,amid fever caution market,4,0.0,0
1762,"['forget', 'doubl', 'money']",20140912 1125220000,forget doubl money,3,-0.2263,0
1763,"['spotlight', 'amid', 'fever', 'caution', 'market', 'new', 'york', 'highli', 'debut', 'group', 'h']",20140912 1122510000,spotlight amid fever caution market new york highli debut group h,11,0.0,0
1764,"['analysi', 'amid', 'fever', 'caution', 'market']",20140912 1122370000,analysi amid fever caution market,5,0.0,0
1765,"['amid', 'fever', 'caution', 'market']",20140912 1122220000,amid fever caution market,4,0.0,0
1766,"['arent', 'get', 'lot', 'love', 'ventur']",20140912 1120090000,arent get lot love ventur,5,-0.5216,0
1767,"['null', 'null', 'null', 'null', 'null', 'analysi', 'amid', 'fever', 'caution', 'market']",20140912 1119530000,null null null null null analysi amid fever caution market,10,0.0,0
1768,"['tout', 'real', 'steal']",20140912 1119110000,tout real steal,3,-0.5719,0
1769,"['hypocrisi', 'econom', 'fortun']",20140912 1117090000,hypocrisi econom fortun,3,0.0,0
1770,"['hypocrisi', 'econom', 'fortun']",20140912 1117090000,hypocrisi econom fortun,3,0.0,0
1771,"['two', 'big', 'arent', 'reflect', 'via']",20140912 1116330000,two big arent reflect via,5,0.0,0
1772,"['big', 'deal', 'argu', 'real', 'steal']",20140912 1115520000,big deal argu real steal,5,-0.4939,0
1773,"['financ', 'set', 'launch', 'soon', 'interact', 'guid', 'firm']",20140912 1114440000,financ set launch soon interact guid firm,7,0.0,0
1774,"['amid', 'fever', 'caution', 'market']",20140912 1113220000,amid fever caution market,4,0.0,0
1775,"['amid', 'fever', 'caution', 'market']",20140912 1111410000,amid fever caution market,4,0.0,0
1776,"['amid', 'fever', 'caution', 'mix', 'say', 'lar']",20140912 1111400000,amid fever caution mix say lar,6,0.0,0
1777,"['set', 'break', 'record', 'technolog', 'via', 'guardian']",20140912 1111000000,set break record technolog via guardian,6,0.0,0
1778,"['analysi', 'amid', 'fever', 'caution', 'market']",20140912 1110240000,analysi amid fever caution market,5,0.0,0
1779,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1109420000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1780,"['amid', 'fever', 'caution', 'market', 'via', 'busi']",20140912 1108590000,amid fever caution market via busi,6,0.0,0
1781,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say']",20140912 1108440000,big deal steal salespeopl work say,6,-0.4939,0
1782,"['far', 'best', 'analysi', 'depth', 'via']",20140912 1108290000,far best analysi depth via,5,0.6369,0
1783,"['amid', 'fever', 'caution', 'market']",20140912 1106330000,amid fever caution market,4,0.0,0
1784,"['amid', 'fever', 'caution']",20140912 1104000000,amid fever caution,3,0.0,0
1785,['advic'],20140912 1103470000,advic,1,0.0,0
1786,"['yahoo', 'busi', 'amid', 'fever', 'caution', 'market']",20140912 1102240000,yahoo busi amid fever caution market,6,0.0,-1
1787,"['amid', 'fever', 'caution', 'market']",20140912 1101150000,amid fever caution market,4,0.0,0
1788,"['amid', 'fever', 'caution', 'market', 'fever']",20140912 1101080000,amid fever caution market fever,5,0.0,0
1789,"['hypocrisi', 'econom']",20140912 1100570000,hypocrisi econom,2,0.0,0
1790,"['amid', 'fever', 'caution', 'market']",20140912 1100270000,amid fever caution market,4,0.0,0
1791,"['amid', 'fever', 'caution', 'market', 'new', 'york', 'highli', 'debut', 'al']",20140912 1100090000,amid fever caution market new york highli debut al,9,0.0,0
1792,"['arent', 'get', 'lot', 'love', 'ventur']",20140912 1100090000,arent get lot love ventur,5,-0.5216,0
1793,"['analysi', 'amid', 'fever', 'caution', 'market', 'new', 'york', 'h']",20140912 1100000000,analysi amid fever caution market new york h,8,0.0,0
1794,"['amid', 'fever', 'caution', 'market', 'new', 'york', 'highli', 'anti', 'financ', 'busi']",20140912 1059440000,amid fever caution market new york highli anti financ busi,10,-0.3182,0
1795,"['amid', 'fever', 'caution', 'market', 'new', 'york', 'highli', 'debut', 'group', 'hold']",20140912 1059380000,amid fever caution market new york highli debut group hold,10,0.0,0
1796,"['amid', 'fever', 'caution', 'market']",20140912 1059370000,amid fever caution market,4,0.0,0
1797,"['null', 'null', 'null', 'null', 'analysi', 'amid', 'fever', 'caution', 'market']",20140912 1059330000,null null null null analysi amid fever caution market,9,0.0,0
1798,"['null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'amid', 'fever', 'caution', 'market', 'link', 'remov']",20140912 1059220000,null null null null null null null null null null null null null null amid fever caution market link remov,20,0.0,0
1799,"['biggest', 'time']",20140912 1058510000,biggest time,2,0.0,0
1800,['buy'],20140912 1058300000,buy,1,0.0,0
1801,['buzz'],20140912 1058030000,buzz,1,0.0,0
1802,"['fever', 'caution']",20140912 1057520000,fever caution,2,0.0,-1
1803,"['hypocrisi', 'econom', 'news']",20140912 1057060000,hypocrisi econom news,3,0.0,0
1804,"['amid', 'fever', 'caution', 'market']",20140912 1056230000,amid fever caution market,4,0.0,0
1805,"['amid', 'fever', 'caution', 'market']",20140912 1054310000,amid fever caution market,4,0.0,0
1806,"['seriou', 'heavi', 'hitter']",20140912 1054120000,seriou heavi hitter,3,0.0,0
1807,"['analysi', 'amid', 'fever', 'caution', 'market']",20140912 1052270000,analysi amid fever caution market,5,0.0,0
1808,"['amid', 'fever', 'caution', 'market']",20140912 1050430000,amid fever caution market,4,0.0,0
1809,"['arent', 'get', 'lot', 'love', 'ventur']",20140912 1050080000,arent get lot love ventur,5,-0.5216,0
1810,"['amid', 'fever', 'caution', 'market']",20140912 1049280000,amid fever caution market,4,0.0,0
1811,"['amid', 'fever', 'caution', 'market', 'new', 'york', 'highli']",20140912 1048270000,amid fever caution market new york highli,7,0.0,-1
1812,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1047230000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1813,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1047150000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1814,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1047110000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1815,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1047100000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1816,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1047070000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1817,"['dont', 'access', 'think', 'twice', 'post']",20140912 1047010000,dont access think twice post,5,0.0,0
1818,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1046560000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1819,"['arent', 'get', 'lot', 'love', 'ventur']",20140912 1046250000,arent get lot love ventur,5,-0.5216,0
1820,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1045580000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1821,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1045570000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1822,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1045550000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1823,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say']",20140912 1045310000,big deal steal salespeopl work say,6,-0.4939,0
1824,"['wall', 'street', 'fabl', 'behind']",20140912 1045090000,wall street fabl behind,4,0.0,0
1825,"['headlin', 'amid', 'fever', 'caution', 'highli', 'deb']",20140912 1043340000,headlin amid fever caution highli deb,6,0.0,-1
1826,"['amid', 'fever', 'caution']",20140912 1043300000,amid fever caution,3,0.0,0
1827,"['caution', 'market', 'highli', 'debut', 'come', 'ami']",20140912 1043230000,caution market highli debut come ami,6,0.0,0
1828,"['null', 'null', 'null', 'analysi', 'amid', 'fever', 'caution', 'market']",20140912 1043200000,null null null analysi amid fever caution market,8,0.0,0
1829,"['null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'amid', 'fever', 'caution', 'market', 'link', 'remov']",20140912 1043100000,null null null null null null null null null null null null null amid fever caution market link remov,19,0.0,0
1830,"['analysi', 'amid', 'fever', 'caution', 'market']",20140912 1042250000,analysi amid fever caution market,5,0.0,0
1831,"['hypocrisi', 'econom', 'fortun']",20140912 1039500000,hypocrisi econom fortun,3,0.0,0
1832,"['jack', 'ma', 'scrappi', 'us']",20140912 1039320000,jack ma scrappi us,4,0.0,0
1833,"['amid', 'fever', 'caution', 'market', 'see']",20140912 1039120000,amid fever caution market see,5,0.0,0
1834,"['amid', 'fever', 'caution', 'market', 'see']",20140912 1039120000,amid fever caution market see,5,0.0,0
1835,"['caution', 'market', 'highli', 'debut', 'come', 'amid']",20140912 1037500000,caution market highli debut come amid,6,0.0,1
1836,"['amid', 'fever', 'caution']",20140912 1037360000,amid fever caution,3,0.0,0
1837,"['fulli', 'within', 'day', 'launch', 'demand', 'strong']",20140912 1037190000,fulli within day launch demand strong,6,0.4215,0
1838,"['china', 'us', 'win', 'web']",20140912 1035400000,china us win web,4,0.5859,0
1839,"['amid', 'fever', 'caution', 'market']",20140912 1034560000,amid fever caution market,4,0.0,0
1840,"['big', 'deal', 'steal', 'salespeopl', 'work']",20140912 1033120000,big deal steal salespeopl work,5,-0.4939,0
1841,"['big', 'deal', 'steal', 'salespeopl', 'work']",20140912 1033110000,big deal steal salespeopl work,5,-0.4939,0
1842,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1033100000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1843,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1033080000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1844,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1033070000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1845,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say', 'initi', 'price', 'r']",20140912 1033060000,big deal steal salespeopl work say initi price r,9,-0.4939,0
1846,"['big', 'deal', 'steal', 'salespeopl', 'work', 'say']",20140912 1031450000,big deal steal salespeopl work say,6,-0.4939,0
1847,"['amid', 'fever', 'caution', 'market', 'via']",20140912 1031040000,amid fever caution market via,5,0.0,0
1848,"['news', 'technolog', 'news', 'analysi', 'amid', 'fever', 'caution', 'market']",20140912 1030050000,news technolog news analysi amid fever caution market,8,0.0,0
1849,"['es', 'china']",20140912 1027480000,es china,2,0.0,0
1850,"['amid', 'fever', 'rememb', 'stock', 'year', 'price']",20140912 1026320000,amid fever rememb stock year price,6,0.0,0
1851,"['one', 'week', 'today', 'quadrupl', 'witch', 'baba']",20140912 1026070000,one week today quadrupl witch baba,6,-0.3612,-1
1852,"['caution', 'market', 'highli', 'debut', 'come', 'amid']",20140912 1025590000,caution market highli debut come amid,6,0.0,1
1853,"['biggest', 'time']",20140912 1024430000,biggest time,2,0.0,0
1854,"['hypocrisi', 'econom', 'fortun', 'g']",20140912 1021510000,hypocrisi econom fortun g,4,0.0,0
1855,"['analysi', 'amid', 'fever', 'caution', 'market']",20140912 1020580000,analysi amid fever caution market,5,0.0,0
1856,"['hypocrisi', 'econom']",20140912 1019340000,hypocrisi econom,2,0.0,0
1857,"['analysi', 'amid', 'fever', 'caution', 'market']",20140912 1019260000,analysi amid fever caution market,5,0.0,0
1858,"['analysi', 'amid', 'fever', 'caution', 'market']",20140912 1012350000,analysi amid fever caution market,5,0.0,0
1859,"['hypocrisi', 'econom', 'fortun']",20140912 1012230000,hypocrisi econom fortun,3,0.0,0
1860,"['caution', 'market', 'highli', 'debut', 'come', 'amid', 'bu']",20140912 1012230000,caution market highli debut come amid bu,7,0.0,1
