,content,date,text,Length,sid_sentiment,finbert_label
658,"['honda', 'ford', 'realiti', 'open', 'usual', 'would', 'least', 'twice', 'much', 'evalu', 'like', 'yeah', 'expens', 'lucid', 'might', 'thrice', 'much', 'would', 'like', 'guy', 'put', 'lucid', 'hear']",20211104 1410270000,honda ford realiti open usual would least twice much evalu like yeah expens lucid might thrice much would like guy put lucid hear,23,0.7351,0
659,"['f', 'ford', 'run', 'next', 'retail', 'broker', 'offer']",20211104 1410080000,f ford run next retail broker offer,7,0.0,0
660,"['honda', 'ford', 'idea', 'watch', 'mani', 'open', 'tick', 'cautiou']",20211104 1407400000,honda ford idea watch mani open tick cautiou,8,0.0,0
661,"['honda', 'ford', 'unfortun', 'feel', 'much', 'higher', 'price', 'rang', 'due', 'like', 'need', 'wait', 'pullback', 'well', 'see']",20211104 1405310000,honda ford unfortun feel much higher price rang due like need wait pullback well see,15,0.5574,1
662,"['honda', 'ford', 'well', 'open', 'evalu', 'around', 'need', 'make', 'money', 'right']",20211104 1404440000,honda ford well open evalu around need make money right,10,0.2732,0
663,"['one', 'reveal', 'take', 'place']",20211104 1356290000,one reveal take place,4,0.0,0
664,"['honda', 'ford', 'like', 'cap', 'origin', 'rumor', 'price', 'would', 'also', 'crowd', 'favorit', 'yet', 'decid', 'may', 'grab', 'small', 'starter', 'get', 'near']",20211104 1354590000,honda ford like cap origin rumor price would also crowd favorit yet decid may grab small starter get near,19,0.3612,0
665,"['even', 'valuat', 'dont', 'buy']",20211104 1351070000,even valuat dont buy,4,0.0,0
666,"['want', 'buy', 'earli', 'offer', 'earli', 'access']",20211104 1350010000,want buy earli offer earli access,6,0.0772,0
667,"['bought', 'calendar', 'spread', 'long', 'short', 'benefit', 'new', 'built', 'new', 'tax', 'plan', 'inclus', 'price', 'point']",20211104 1348170000,bought calendar spread long short benefit new built new tax plan inclus price point,14,0.4588,0
668,"['look', 'rais', 'set', 'rais', 'past', 'decad', 'valu', 'higher', 'although', 'less', 'honda', 'backer', 'ford', 'probabl', 'higher', 'matter']",20211104 1346560000,look rais set rais past decad valu higher although less honda backer ford probabl higher matter,16,0.0258,1
669,['get'],20211104 1337270000,get,1,0.0,0
670,"['access', 'stock', 'first', 'reserv']",20211104 1334400000,access stock first reserv,4,0.0,0
671,"['even', 'valuat', 'dont', 'buy']",20211104 1332320000,even valuat dont buy,4,0.0,0
672,"['even', 'valuat', 'dont', 'buy']",20211104 1332320000,even valuat dont buy,4,0.0,0
673,"['put', 'togeth', 'skeptic', 'deliv', 'even', 'lower', 'valuat', 'get', 'full', 'report', 'even', 'valuat', 'dont', 'buy']",20211104 1325540000,put togeth skeptic deliv even lower valuat get full report even valuat dont buy,14,-0.4767,0
674,"['stock', 'mani', 'meet', 'valuat']",20211104 1325490000,stock mani meet valuat,4,0.0,0
675,"['instead', 'assum', 'immedi', 'margin', 'revenu', 'billion', 'worth', 'billion', 'today', 'downsid', 'valuat']",20211104 1325480000,instead assum immedi margin revenu billion worth billion today downsid valuat,11,0.2263,0
676,"['justifi', 'price', 'rang', 'must', 'immedi', 'achiev', 'margin', 'slightli', 'margin', 'grow', 'revenu', 'billion', 'revenu']",20211104 1325470000,justifi price rang must immedi achiev margin slightli margin grow revenu billion revenu,13,0.0,0
677,"['valuat', 'sell', 'follow', 'number', 'base', 'differ', 'sell']",20211104 1325450000,valuat sell follow number base differ sell,7,0.0772,0
678,"['next', 'well', 'outlin', 'impract', 'meet', 'bake', 'valuat']",20211104 1325440000,next well outlin impract meet bake valuat,7,0.2732,0
679,"['set', 'next', 'week', 'valuat', 'billion', 'well', 'billion', 'valuat', 'compani', 'origin', 'sought', 'still', 'high']",20211104 1325430000,set next week valuat billion well billion valuat compani origin sought still high,13,0.2732,0
680,['present'],20211104 1323110000,present,1,0.0,0
681,['date'],20211104 1319490000,date,1,0.0,0
682,"['tripl', 'first', 'day', 'price']",20211104 1319240000,tripl first day price,4,0.0,0
683,"['electr', 'vehicl', 'maker', 'valuat']",20211104 1317040000,electr vehicl maker valuat,4,0.0,0
684,"['think', 'bubbl', 'valuat', 'revenu']",20211104 1311510000,think bubbl valuat revenu,4,0.0,0
685,"['f', 'go', 'chase', 'price', 'f']",20211104 1306000000,f go chase price f,5,0.0,0
686,"['next', 'week', 'high', 'compani', 'revenu', 'built', 'back', 'gotten', 'univers', 'prais', 'electr', 'start']",20211104 1258090000,next week high compani revenu built back gotten univers prais electr start,12,0.0,1
688,"['mean', 'price', 'despit', 'alreadi', 'time', 'mani', 'huge', 'tam', 'larg']",20211104 1232160000,mean price despit alreadi time mani huge tam larg,9,0.3182,0
689,"['fed', 'meet', 'partnership', 'via']",20211104 1227230000,fed meet partnership via,4,0.0,0
690,"['f', 'best', 'way', 'play', 'ford', 'ford', 'huge', 'market', 'cap', 'stock', 'movement', 'benign', 'big', 'gain', 'come', 'ford', 'head']",20211104 1219220000,f best way play ford ford huge market cap stock movement benign big gain come ford head,17,0.9274,0
691,"['look', 'look', 'start', 'posit', 'evalu', 'think', 'best', 'play', 'would', 'wait', 'dip', 'pleas']",20211104 1215140000,look look start posit evalu think best play would wait dip pleas,12,0.765,0
692,"['f', 'f']",20211104 1210570000,f f,2,0.0,0
693,"['de', 'de', 'de', 'dinero', 'en', 'en', 'lo', 'billion', 'se', 'contra', 'billion', 'braze']",20211104 1204090000,de de de dinero en en lo billion se contra billion braze,12,0.0,0
694,"['pole', 'sell', 'lucid', 'buy', 'next', 'week', 'lucid', 'would', 'lucid', 'begin']",20211104 1122460000,pole sell lucid buy next week lucid would lucid begin,10,0.0,0
695,"['automot', 'review', 'analysi', 'stock', 'go', 'public']",20211104 1114140000,automot review analysi stock go public,6,0.0,0
696,"['success', 'trillion', 'anyway', 'hold', 'till', 'robot', 'taxi']",20211104 1038400000,success trillion anyway hold till robot taxi,7,0.5719,0
697,"['auto', 'honda']",20211104 1034180000,auto honda,2,0.0,0
698,"['automot', 'wall']",20211104 1032180000,automot wall,2,0.0,0
699,"['si', 'per', 'lo', 'al', 'con', 'da']",20211104 1029150000,si per lo al con da,6,0.0,0
700,"['la', 'di']",20211104 1029140000,la di,2,0.0,0
701,"['spark', 'fli']",20211104 0943320000,spark fli,2,0.2263,0
702,"['avail', 'day']",20211104 0934530000,avail day,2,0.0,0
704,"['want', 'buy', 'earli', 'offer', 'earli', 'access']",20211104 0837380000,want buy earli offer earli access,6,0.0772,0
705,"['surg', 'ahead', 'hotli', 'stock', 'season', 'almost', 'lucid', 'wait', 'anoth', 'player', 'enter', 'electr', 'vehicl', 'race', 'next']",20211104 0824100000,surg ahead hotli stock season almost lucid wait anoth player enter electr vehicl race next,15,0.0,0
706,"['introduct', 'en', 'bours', 'de', 'pickup', 'sur', 'la', 'comment', 'bours']",20211104 0823070000,introduct en bours de pickup sur la comment bours,9,0.0,0
707,"['introduct', 'en', 'bours', 'de', 'bours']",20211104 0823040000,introduct en bours de bours,5,0.0,0
708,"['hold', 'posit', 'still', 'next', 'week', 'hold', 'swing', 'like', 'clean', 'energi', 'go', 'look', 'pick', 'around', 'area', 'like', 'got', 'action', 'ah', 'see']",20211104 0813010000,hold posit still next week hold swing like clean energi go look pick around area like got action ah see,20,0.7717,0
709,"['want', 'buy', 'earli', 'offer', 'earli', 'access']",20211104 0802500000,want buy earli offer earli access,6,0.0772,0
710,"['want', 'buy', 'earli', 'offer', 'earli', 'access']",20211104 0701400000,want buy earli offer earli access,6,0.0772,0
711,"['soon', 'market', 'cap', 'sold', 'singl', 'car', 'yet']",20211104 0655510000,soon market cap sold singl car yet,7,0.0,0
713,"['ford', 'produc', 'saw', 'chunki', 'surg', 'ford', 'f', 'littl', 'pal', 'readi', 'valuat', 'bigger']",20211104 0511180000,ford produc saw chunki surg ford f littl pal readi valuat bigger,12,0.0,0
714,"['want', 'buy', 'earli', 'offer', 'earli', 'access']",20211104 0424120000,want buy earli offer earli access,6,0.0772,0
715,"['incas', 'havent', 'back', 'go', 'public', 'via', 'arm', 'take', 'head', 'load', 'boat', 'one', 'go', 'stock']",20211104 0410370000,incas havent back go public via arm take head load boat one go stock,14,0.0,0
716,"['lot', 'bigger', 'alreadi', 'commerci', 'side', 'could', 'set', 'right', 'model', 'deliveri', 'industri']",20211104 0357570000,lot bigger alreadi commerci side could set right model deliveri industri,11,0.0,0
717,"['recommend', 'home']",20211104 0341180000,recommend home,2,0.3612,0
718,"['want', 'buy', 'earli', 'offer', 'earli', 'access']",20211104 0313340000,want buy earli offer earli access,6,0.0772,0
719,"['want', 'buy', 'earli', 'offer', 'earli', 'access']",20211104 0308130000,want buy earli offer earli access,6,0.0772,0
720,"['want', 'buy', 'earli', 'offer', 'earli', 'access']",20211104 0307480000,want buy earli offer earli access,6,0.0772,0
721,"['oh', 'wow', 'ranger', 'buy', 'ford', 'call', 'day']",20211104 0305140000,oh wow ranger buy ford call day,7,0.5859,0
722,"['long', 'time', 'follow', 'go', 'public', 'billion', 'probabl', 'equiti', 'go', 'percent', 'day', 'next', 'week', 'ford', 'percent', 'affect', 'ford', 'stock', 'market', 'cap', 'direct', 'relat']",20211104 0250330000,long time follow go public billion probabl equiti go percent day next week ford percent affect ford stock market cap direct relat,22,0.0,0
723,"['want', 'buy', 'earli', 'offer', 'earli', 'access']",20211104 0244350000,want buy earli offer earli access,6,0.0772,0
724,"['want', 'buy', 'earli', 'offer', 'earli', 'access', 'f']",20211104 0244290000,want buy earli offer earli access f,7,0.0772,0
726,"['scale', 'much', 'sinc', 'fellow', 'electr', 'vehicl', 'maker', 'million', 'public', 'debut', 'exchang']",20211104 0240010000,scale much sinc fellow electr vehicl maker million public debut exchang,11,0.0,0
727,"['want', 'buy', 'earli', 'offer', 'earli', 'access', 'invest', 'stock', 'money', 'invest', 'financ', 'trade']",20211104 0237330000,want buy earli offer earli access invest stock money invest financ trade,12,0.0772,0
728,"['closer', 'seek']",20211104 0228340000,closer seek,2,0.0,0
729,"['want', 'buy', 'earli', 'offer', 'earli', 'access', 'f']",20211104 0227190000,want buy earli offer earli access f,7,0.0772,0
730,"['need', 'know', 'busi']",20211104 0225450000,need know busi,3,0.0,0
732,"['nice', 'thread', 'differ', 'top', 'model', 'great', 'deposit', 'holder', 'option', 'get', 'price']",20211104 0143430000,nice thread differ top model great deposit holder option get price,11,0.8271,0
733,"['wait', 'sinc', 'day', 'offer', 'pleas', 'take', 'look', 'link', 'video', 'slide']",20211104 0139460000,wait sinc day offer pleas take look link video slide,10,0.0,0
734,"['excit', 'ever', 'rememb', 'give', 'jolt', 'like', 'said', 'plug']",20211104 0128590000,excit ever rememb give jolt like said plug,8,0.3612,0
735,"['rang', 'lucid', 'lucid', 'first', 'car', 'day', 'line', 'us', 'compani', 'buy']",20211104 0122340000,rang lucid lucid first car day line us compani buy,10,0.0,0
736,"['market', 'cap', 'market', 'cap', 'market', 'cap', 'come', 'soon', 'market', 'cap', 'breakdown', 'decad']",20211104 0122290000,market cap market cap market cap come soon market cap breakdown decad,12,0.0,0
737,"['launch', 'month']",20211104 0115430000,launch month,2,0.0,0
739,"['price', 'rang', 'could', 'worth']",20211105 2354560000,price rang could worth,4,0.2263,0
740,"['price', 'rang', 'could', 'worth']",20211105 2353550000,price rang could worth,4,0.2263,0
741,['automot'],20211105 2349060000,automot,1,0.0,0
742,"['catalyst', 'watch', 'next', 'week', 'hertz', 'redux', 'day', 'event']",20211105 2343520000,catalyst watch next week hertz redux day event,8,0.0,0
743,"['calcul', 'price']",20211105 2339040000,calcul price,2,0.0,0
744,"['maker', 'price', 'rang', 'billion']",20211105 2338450000,maker price rang billion,4,0.0,0
745,"['maker', 'elev', 'rang', 'rais', 'much', 'billion']",20211105 2325150000,maker elev rang rais much billion,6,0.0,0
746,"['automot', 'price', 'rang']",20211105 2318370000,automot price rang,3,0.0,0
747,"['maker', 'price', 'rang', 'billion', 'valuat', 'via']",20211105 2316460000,maker price rang billion valuat via,6,0.0,0
748,['go'],20211105 2314540000,go,1,0.0,0
749,"['latest', 'news', 'electr', 'vehicl', 'maker', 'price']",20211105 2311410000,latest news electr vehicl maker price,6,0.0,0
750,"['billion', 'would', 'record']",20211105 2310340000,billion would record,3,0.0,0
751,"['maker', 'price', 'rang', 'billion', 'valuat']",20211105 2307110000,maker price rang billion valuat,5,0.0,0
752,"['price', 'rang', 'could', 'worth']",20211105 2304580000,price rang could worth,4,0.2263,0
753,['de'],20211105 2304520000,de,1,0.0,0
754,['automot'],20211105 2303420000,automot,1,0.0,0
755,['automot'],20211105 2301420000,automot,1,0.0,0
756,"['pure', 'ta', 'perspect', 'agre', 'take', 'account', 'short', 'squeez', 'factor', 'short', 'float', 'next', 'week', 'sky', 'high', 'valuat', 'la', 'auto', 'show', 'ocean', 'reveal']",20211105 2301190000,pure ta perspect agre take account short squeez factor short float next week sky high valuat la auto show ocean reveal,21,0.0,0
757,"['strong', 'ah', 'could', 'see', 'trend', 'next', 'week', 'news', 'valuat']",20211105 2257050000,strong ah could see trend next week news valuat,9,0.5106,0
758,"['latest', 'news', 'electr', 'vehicl', 'maker', 'price', 'target', 'rang', 'financi', 'time']",20211105 2257030000,latest news electr vehicl maker price target rang financi time,10,0.0,0
759,"['price', 'rang', 'could', 'worth', 'billion', 'east']",20211105 2255240000,price rang could worth billion east,6,0.2263,0
760,"['would', 'anyon', 'ever', 'sell', 'everyon', 'knew', 'get', 'simpl', 'game']",20211105 2252100000,would anyon ever sell everyon knew get simpl game,9,0.0,0
762,"['price', 'rang', 'could', 'worth', 'billion', 'via']",20211105 2248200000,price rang could worth billion via,6,0.2263,0
764,"['weekli', 'recap', 'weekli', 'recap', 'labor', 'market', 'peloton', 'lee', 'talk', 'report', 'biggest', 'analyst', 'much', 'link']",20211105 2246310000,weekli recap weekli recap labor market peloton lee talk report biggest analyst much link,14,0.0,0
765,['automot'],20211105 2245540000,automot,1,0.0,0
766,"['billion', 'valuat']",20211105 2245080000,billion valuat,2,0.0,0
767,"['automot', 'price', 'rang']",20211105 2244210000,automot price rang,3,0.0,0
768,"['automot', 'price', 'rang', 'via', 'news']",20211105 2243190000,automot price rang via news,5,0.0,0
769,"['automot', 'price', 'rang', 'via']",20211105 2240080000,automot price rang via,4,0.0,0
770,"['maker', 'price', 'rang', 'billion', 'valuat']",20211105 2240020000,maker price rang billion valuat,5,0.0,0
771,"['price', 'rang', 'could', 'worth']",20211105 2238480000,price rang could worth,4,0.2263,0
772,"['maker', 'elev', 'rang', 'rais', 'much', 'billion']",20211105 2238250000,maker elev rang rais much billion,6,0.0,0
773,"['price', 'rang', 'could', 'worth']",20211105 2235230000,price rang could worth,4,0.2263,0
774,"['automot', 'price', 'rang']",20211105 2235040000,automot price rang,3,0.0,0
775,"['automot', 'price', 'rang']",20211105 2235030000,automot price rang,3,0.0,0
776,"['maker', 'price', 'rang']",20211105 2231190000,maker price rang,3,0.0,0
777,"['maker', 'price', 'rang']",20211105 2230450000,maker price rang,3,0.0,0
778,"['reduc', 'exposur', 'light', 'check', 'recent', 'tweet', 'chain', 'thesi']",20211105 2229480000,reduc exposur light check recent tweet chain thesi,8,0.0,0
779,"['maker', 'price', 'rang', 'valuat']",20211105 2229240000,maker price rang valuat,4,0.0,0
780,"['rais', 'rang']",20211105 2229110000,rais rang,2,0.0,0
781,"['price', 'rang', 'could', 'worth', 'billion']",20211105 2228560000,price rang could worth billion,5,0.2263,0
782,"['automot', 'price', 'rang', 'maker', 'back', 'offer', 'million', 'price', 'previous', 'rang']",20211105 2228060000,automot price rang maker back offer million price previous rang,10,0.0,-1
783,"['automot', 'price', 'rang']",20211105 2228040000,automot price rang,3,0.0,0
784,"['automot', 'price', 'rang', 'via']",20211105 2227420000,automot price rang via,4,0.0,0
785,"['like', 'gon', 'na', 'fall', 'hard']",20211105 2225260000,like gon na fall hard,5,0.2732,0
786,"['billion', 'valuat']",20211105 2222040000,billion valuat,2,0.0,0
787,"['offer', 'price', 'per', 'sec', 'file']",20211105 2221100000,offer price per sec file,5,0.0,0
788,"['maker', 'price', 'rang']",20211105 2220490000,maker price rang,3,0.0,0
789,"['maker', 'price', 'rang', 'valuat']",20211105 2220200000,maker price rang valuat,4,0.0,0
790,"['next', 'week', 'aint', 'done']",20211105 2218490000,next week aint done,4,0.0,0
791,"['vote', 'ye', 'especi', 'see', 'valuat']",20211105 2217230000,vote ye especi see valuat,5,0.0,0
792,"['fire', 'gender', 'discrimin', 'lawsuit', 'toxic', 'cultur', 'truck', 'rang', 'per', 'share']",20211105 2212100000,fire gender discrimin lawsuit toxic cultur truck rang per share,10,-0.2732,-1
